Single_Tag,Dataset,Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Source_Configuration,Fusion_Level,Method,USE_SMOTE_BOOL,Selected_SMOTE_Condition,Pair_Tag,Dataset_A,Dataset_B,Triple_Tag,Dataset_C,Quad_Tag,Dataset_D,All5_Tag,Dataset_E
,,SVM_Linear,0.7671428571428571,0.0632870698673597,0.725079365079365,0.725079365079365,0.7273866395175816,0.818654977046231,0.116883896575042,0.7954687364473012,0.6729411764705883,0.0744958707302836,0.672566371681416,0.7020238095238096,0.0691857312377595,0.6671428571428571,0.7426767676767676,0.1789768162216044,0.703125,0.7433333333333334,0.1619480178755737,0.7142857142857143,0.7087404549473516,0.0712388499258581,0.7086614173228346,0.6607142857142858,0.2278759259810552,0.62,0.3706183645583201,0.1319918925816228,0.3349769365357086,0.2118192135364878,9.6,9.6,5.425863986500215,4,6.0,18,0.6099714890843922,0.8338627055443486,0.615232310948288,0.9131979578272632,0.5555555555555556,0.7857316227461857,0.5528907774306246,0.7834087127899089,0.4827149716281101,0.8888888888888888,0.56,0.8333333333333334,0.5399920634920635,0.8275862068965517,0.4459084084084084,0.8269396551724136,0.1026647539267306,0.544600014605722,0.1664994355749804,0.2585141050303912,2000.0,2000.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,33,4,1.4545454545454546,ADC–Post1–Pre–T2,Quadruple,EN → mRMR,False,No SMOTE,,ADC,Post1,,Pre,ADC_Post1_Pre_T2,T2,,
,,SVM_Linear,0.7633333333333333,0.0648746295642488,0.7336507936507937,0.7336507936507937,0.7323596209570052,0.8158325429437625,0.11799663395276,0.7948027131179825,0.6407983193277311,0.0843176060229117,0.6371681415929203,0.6626190476190477,0.0997541699972828,0.6415873015873016,0.7305555555555555,0.2040485296911884,0.7037037037037037,0.6133333333333333,0.1656114745234374,0.6031746031746031,0.6432292853345485,0.1209224762958259,0.6495726495726496,0.7119047619047619,0.2223865605492498,0.68,0.2937760155561632,0.1824336901983916,0.2780115318684742,0.2087740581506758,9.6,9.6,5.425863986500215,4,6.0,18,0.6142018457602341,0.8383723130398322,0.6148432511825124,0.9183260385542455,0.5119777777777779,0.7461567164179105,0.5160397086466166,0.7580198831384812,0.4843489583333333,0.8852576112412177,0.423600709499409,0.7547169811320755,0.4745762711864407,0.7767060138297128,0.4925315729047072,0.8541666666666666,0.030915095449022,0.4911945960792391,0.1657316046300814,0.2526826807050853,2000.0,2000.0,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,33,4,1.4545454545454546,ADC–Post1–Pre–T2,Quadruple,EN → mRMR,True,SMOTE,,ADC,Post1,,Pre,ADC_Post1_Pre_T2,T2,,
,,SVM_RBF,0.7149603174603174,0.1175504801959816,0.6666666666666665,0.6666666666666666,0.6787140731459003,0.783412728396771,0.1032426583957236,0.7063307260552725,0.6321288515406163,0.0801796251751716,0.6283185840707964,0.6261904761904761,0.094153881432275,0.6088888888888889,0.6467948717948717,0.0739308519795675,0.6363636363636364,0.8119047619047619,0.1556769853226008,0.7777777777777778,0.7056022408963585,0.0566519252894435,0.7,0.4404761904761905,0.112183037994188,0.44,0.2461637653127014,0.1892561305014271,0.2242562929061785,0.2268922280693066,14.8,14.8,2.4,12,16.0,18,0.5362120703544577,0.7840628529079616,0.5085620282038397,0.8654882755927666,0.494734012450481,0.7387485311398354,0.5037169369213962,0.7057594524566791,0.4307692307692308,0.7964762087982556,0.6363636363636364,0.8775510204081632,0.5309644211666968,0.812139037433155,0.2830188679245283,0.607864450127877,0.0069770609233751,0.4183116547569832,0.1901857169668468,0.2678033399291684,2000.0,2000.0,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,52,4,1.4230769230769231,ADC–Post1–Pre–T2,Quadruple,Corr. → mRMR,False,No SMOTE,,ADC,Post1,,Pre,ADC_Post1_Pre_T2,T2,,
,,GradientBoosting,0.7143253968253968,0.0752432018895199,0.6876190476190476,0.6876190476190476,0.6793014331584306,0.745537315501513,0.1566819925387486,0.7533842733501488,0.628795518207283,0.0661955702877769,0.6194690265486725,0.629047619047619,0.067084574501553,0.6298412698412699,0.6984126984126984,0.1328743043286355,0.7083333333333334,0.5395238095238095,0.1287089211925802,0.5396825396825397,0.6044963086449154,0.1242582516433837,0.6126126126126126,0.7185714285714286,0.0677195765128807,0.72,0.2463136079019313,0.1299138019772049,0.2518860662047728,0.2234092056695262,14.8,14.8,2.4,12,16.0,18,0.5720025815969021,0.7952991274991632,0.5662905103423058,0.8766084262792835,0.5203979591836735,0.7196355140186915,0.5312432927398283,0.7279687562935514,0.5098039215686274,0.867936941410129,0.380281690140845,0.6857142857142857,0.4552660753880266,0.732824427480916,0.5999193548387098,0.8444444444444444,0.0593657615642043,0.4400024855012427,0.1894924929285056,0.2558388876945423,2000.0,2000.0,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post1_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,52,4,1.4230769230769231,ADC–Post1–Pre–T2,Quadruple,Corr. → mRMR,True,SMOTE,,ADC,Post1,,Pre,ADC_Post1_Pre_T2,T2,,
,,SVM_RBF,0.802000283076838,0.095892962648782,0.7234375000000001,0.7234375,0.7236842105263158,0.8440880904250359,0.1271137623845791,0.7968824456939129,0.697592262809654,0.1060535397726451,0.6929824561403509,0.7189845826687933,0.1058230808056286,0.7003125,0.7813186813186813,0.1233600441489292,0.7735849056603774,0.6743328017012228,0.1883203822387237,0.640625,0.7010839118255998,0.1015880405334052,0.7008547008547008,0.7636363636363637,0.1688833308253669,0.76,0.4046798923858203,0.2130278713461547,0.3912114739090632,0.2172100836458411,13.2,13.2,5.878775382679628,6,18.0,18,0.6056010882233709,0.8241410105553547,0.5806604120765464,0.9102920583034516,0.59043391188251,0.7933884297520661,0.5917789938556067,0.8015347400979421,0.5675450450450451,0.92,0.4736602870813397,0.7894949066213921,0.5392755324501091,0.8135651665692578,0.6249487704918034,0.8947642543859647,0.1809396173834001,0.5822311599810288,0.1751735138399992,0.261066744543692,2000.0,2000.0,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,37,4,1.7837837837837838,ADC–Post2–Pre–T2,Quadruple,EN → mRMR,True,SMOTE,,ADC,Post2,,Pre,ADC_Post2_Pre_T2,T2,,
,,SVM_Linear,0.7912903240654436,0.1117114349870889,0.735625,0.735625,0.7401123422591567,0.8282404881379927,0.1387111734535362,0.7809075126125268,0.6950078906600645,0.0461520602019092,0.6929824561403509,0.7103083466241361,0.0586433942236629,0.6893750000000001,0.7366666666666666,0.14,0.7301587301587301,0.7448591174906964,0.1545978806362305,0.71875,0.7189968503872842,0.066981184539603,0.7244094488188977,0.6757575757575757,0.1750245948871958,0.66,0.3875779761768148,0.0966403175596707,0.3779232927970065,0.2147249653213636,13.2,13.2,5.878775382679628,6,18.0,18,0.6128683347241807,0.8386273085298941,0.5724528359882024,0.9120893515053956,0.603944030766713,0.7747804054054054,0.597328980822188,0.7731777875645799,0.545414673046252,0.8730214621059691,0.5777564102564102,0.8295514990328821,0.5825181270738601,0.8177451858486341,0.5227272727272727,0.7966949152542369,0.1923771811593365,0.5342216850273519,0.1623513794599791,0.2746264797143225,2000.0,2000.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,37,4,1.7837837837837838,ADC–Post2–Pre–T2,Quadruple,EN → mRMR,False,No SMOTE,,ADC,Post2,,Pre,ADC_Post2_Pre_T2,T2,,
,,KNN,0.7251465382924713,0.0807778479059722,0.6348437500000002,0.6348437500000002,0.631271160357033,0.7875762442091692,0.0919117493859557,0.7324214800631004,0.5996612083568607,0.142514928357171,0.5964912280701754,0.6420839978734716,0.1328491216085704,0.6012500000000001,0.6971428571428572,0.2178559718938086,0.6666666666666666,0.6053801169590642,0.2516665562573944,0.5625,0.6017391304347826,0.1639881041376988,0.6101694915254238,0.6787878787878788,0.2055586578079754,0.64,0.2510831538130116,0.2674080304017869,0.1981651376146788,0.2649990642380558,10.8,10.8,4.308131845707603,4,12.0,16,0.4791259993580766,0.7630389578647141,0.5333082375451503,0.8663540080413887,0.4629480286738351,0.720363295359822,0.4680277707290972,0.7253847539015605,0.42,0.85,0.3571183953033268,0.7534296208060354,0.4050632911392405,0.7555932203389828,0.4745539696699376,0.8095238095238095,-0.0627446968427862,0.4310431849625915,0.2016755540614178,0.3385987707364212,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post2_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,42,3,1.2857142857142858,ADC–Post2–Pre–T2,Quadruple,mRMR → EN,True,SMOTE,,ADC,Post2,,Pre,ADC_Post2_Pre_T2,T2,,
,,ExtraTrees,0.7186949927619783,0.0918503439620147,0.6146874999999999,0.6146875,0.6125730994152048,0.7970884221629027,0.1162307540147088,0.6569320852450984,0.6241743763482894,0.090033529040028,0.6228070175438597,0.6652618288144604,0.092863648267999,0.63125,0.7363791763791764,0.2075593401492948,0.7058823529411765,0.5918872939925571,0.1370699168267722,0.5625,0.6267436267436267,0.0935814836758822,0.6260869565217392,0.7386363636363636,0.203532847065801,0.7,0.2875074411727441,0.1751733926866414,0.2552415679124886,0.2448041217514857,10.8,10.8,4.308131845707603,4,12.0,16,0.4709759171023316,0.7528535000517759,0.4558746675556429,0.8611498068021446,0.5038664823548544,0.7410714285714286,0.5138284496170974,0.7516010378510378,0.4634146341463415,0.8813808574277167,0.3902335675899132,0.7313432835820896,0.4515901862789641,0.7591459854014597,0.5285150375939851,0.8572142857142853,0.0268646169868949,0.4801369131731818,0.221349581297439,0.2726288132674423,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post2_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,42,3,1.2857142857142858,ADC–Post2–Pre–T2,Quadruple,mRMR → EN,False,No SMOTE,,ADC,Post2,,Pre,ADC_Post2_Pre_T2,T2,,
,,LogisticRegression,0.715084129055421,0.1095810933770847,0.6321875,0.6321875,0.6323484148968913,0.8078322689893772,0.0909860325492645,0.7356387137813727,0.617310226005878,0.0521261564705362,0.6140350877192983,0.643905407458039,0.0393188809625237,0.6146875,0.6844877344877344,0.1253011423058338,0.6724137931034483,0.6474428495481127,0.1551922536916649,0.609375,0.6401656314699793,0.0571128435596411,0.639344262295082,0.6403679653679654,0.1184902339158887,0.62,0.2615394610749265,0.0837437284536688,0.2264034546576186,0.2455582993901019,14.0,14.0,3.3466401061363023,8,14.0,18,0.4899271896258503,0.7640347313716879,0.5294243017205614,0.8781769443081132,0.5,0.7272926634768739,0.4999645691609978,0.7322099468880524,0.4666666666666667,0.8461805555555554,0.4347826086956521,0.775,0.4724276740688313,0.7642625762195121,0.4666666666666667,0.7805408271474017,-6.906077348053973e-05,0.4445211972525438,0.1985470547021266,0.2962421186826682,2000.0,2000.0,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post2_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,53,4,1.320754716981132,ADC–Post2–Pre–T2,Quadruple,Corr. → mRMR,False,No SMOTE,,ADC,Post2,,Pre,ADC_Post2_Pre_T2,T2,,
,,ExtraTrees,0.6851080985291511,0.1187652801057351,0.6040625,0.6040625,0.6080332409972299,0.7962509123293213,0.1100455590453199,0.7191134477965746,0.5813042030433334,0.0603263045667256,0.5789473684210527,0.6047387407913724,0.0667606963486059,0.58125,0.6511111111111111,0.1369148604511054,0.6428571428571429,0.5941095162147794,0.1875890473050276,0.5625,0.5941568898090637,0.0877402988535228,0.6,0.6153679653679653,0.1512080995099,0.6,0.1871690882825782,0.125627657925466,0.1597051597051597,0.2420009304756036,14.0,14.0,3.3466401061363023,8,14.0,18,0.4250843347017191,0.7589153049744513,0.5131009642558897,0.8589586217393915,0.4607843137254901,0.6864513781886662,0.4675801798358762,0.6869813829787234,0.4389862804878049,0.7973648648648645,0.3783633633633634,0.7446808510638298,0.4137423935091279,0.7325775193798448,0.4807291666666667,0.7142857142857143,-0.0608662263098929,0.36561634608188,0.2255393809163879,0.2615461765468642,2000.0,2000.0,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/ADC_Post2_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,53,4,1.320754716981132,ADC–Post2–Pre–T2,Quadruple,Corr. → mRMR,True,SMOTE,,ADC,Post2,,Pre,ADC_Post2_Pre_T2,T2,,
,,SVM_RBF,0.7559943977591036,0.1839374122358487,0.7133413461538461,0.7133413461538461,0.7155915576694413,0.8328546045814754,0.1338146082183603,0.7452620340191469,0.6728406681688106,0.1438875934820609,0.6637931034482759,0.6855648926237162,0.155948184106682,0.6646634615384616,0.6896428571428571,0.1045042828056178,0.711864406779661,0.691764705882353,0.2212765730919293,0.65625,0.6724549643904483,0.1321954481692872,0.6829268292682927,0.6793650793650793,0.137953768076411,0.6730769230769231,0.3378331089485996,0.2807738284302252,0.3263847528290649,0.2238356309866159,15.2,15.2,2.4,12,14.0,18,0.5573713570127504,0.8469227904040403,0.5282080206391476,0.9115868108499056,0.5309734513274337,0.778629331892184,0.5317727987150707,0.7782001040547798,0.4909005145797598,0.875,0.4489619985925405,0.8130959923966418,0.4931026195626052,0.8062869447728424,0.5111111111111111,0.8292682926829268,0.0608613572001683,0.5425539576280313,0.1615005494731787,0.2995759387043935,2000.0,2000.0,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,41,4,1.853658536585366,Post1–Post2–Pre–T2,Quadruple,EN → mRMR,True,SMOTE,,Post1,Post2,,Pre,Post1_Post2_Pre_T2,T2,,
,,SVM_RBF,0.7523062558356676,0.1849647835403156,0.658653846153846,0.658653846153846,0.6546150416171225,0.8346301804775091,0.1332763417469493,0.7080020743693619,0.5680746888755788,0.1438788888200367,0.603448275862069,0.5977941176470589,0.0819406567002654,0.5865384615384616,0.5874065394828619,0.1695051864279652,0.6153846153846154,0.7705882352941177,0.1845222016630367,0.75,0.6319887955182073,0.1367465780356291,0.676056338028169,0.425,0.1841731606027864,0.4230769230769231,0.1878901936325377,0.1760831437511949,0.1775585696670776,0.2391962653892125,15.2,15.2,2.4,12,14.0,18,0.4923557448300962,0.804026576868887,0.4725733187396448,0.892501263547705,0.4626760067586595,0.7250047709923664,0.469034553361318,0.6914031912628219,0.4117445608380338,0.7808219178082192,0.5645057899090158,0.8913190364277319,0.4922950819672131,0.797752808988764,0.2765774027879678,0.575,-0.062141383945643,0.3885395243895134,0.1814632955968974,0.3077519261363788,2000.0,2000.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,41,4,1.853658536585366,Post1–Post2–Pre–T2,Quadruple,EN → mRMR,False,No SMOTE,,Post1,Post2,,Pre,Post1_Post2_Pre_T2,T2,,
,,NaiveBayes,0.675812324929972,0.0618980234984101,0.6775841346153846,0.6775841346153846,0.6764268727705113,0.6934444404859221,0.1830279592428039,0.7431006501628075,0.620650200127397,0.0596926785738206,0.6293103448275862,0.6009477124183007,0.0228287096667439,0.6153846153846154,0.5990430622009569,0.137163309948194,0.64,0.7074509803921569,0.1812698172225846,0.75,0.62991452991453,0.1390721998710533,0.6906474820143885,0.4944444444444444,0.1555555555555555,0.4807692307692308,0.2001851498364265,0.061543754766504,0.2354383813611281,0.2974703950005292,11.6,11.6,6.248199740725324,4,16.0,18,0.5409803745533549,0.8016008653547299,0.5511420211119873,0.8700902844144385,0.5097992081447964,0.7387387387387387,0.5080596798375006,0.7148534474428042,0.4406610169491525,0.7900030864197531,0.5737704918032787,0.890625,0.528272634196285,0.8026315789473685,0.3333333333333333,0.627906976744186,0.0162005658219466,0.4341342363057666,0.2117934581072878,0.3998957197199081,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,46,3,1.2608695652173914,Post1–Post2–Pre–T2,Quadruple,mRMR → EN,True,SMOTE,,Post1,Post2,,Pre,Post1_Post2_Pre_T2,T2,,
,,NaiveBayes,0.6709617180205416,0.0660891311267752,0.6739783653846154,0.6739783653846154,0.6710017835909632,0.68829034397378,0.1812571070267944,0.7353514241774944,0.6039835334607303,0.0769299847018748,0.6206896551724138,0.5885760971055088,0.0276123628202666,0.6039663461538461,0.587012987012987,0.1550871465114436,0.6282051282051282,0.7192156862745098,0.1826895480663926,0.765625,0.6245344129554656,0.1527216616746303,0.6901408450704225,0.4579365079365079,0.1532301075520677,0.4423076923076923,0.1801894766419272,0.0786681835913904,0.2133168927250308,0.3015412399434721,11.6,11.6,6.248199740725324,4,16.0,18,0.5360475464022375,0.7995376403257758,0.5395383204579367,0.8674836529619107,0.4957207207207207,0.7314814814814815,0.495312841964065,0.7054073707896145,0.4332843137254903,0.776503267973856,0.6,0.9019727403156385,0.5293547651618788,0.8024057518765286,0.2933170731707317,0.5918713248011067,-0.0094188948306596,0.4126828621585049,0.2121983725462371,0.4072779814633733,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,46,3,1.2608695652173914,Post1–Post2–Pre–T2,Quadruple,mRMR → EN,False,No SMOTE,,Post1,Post2,,Pre,Post1_Post2_Pre_T2,T2,,
,,GradientBoosting,0.6210589791472145,0.1213857288389944,0.5698617788461537,0.5698617788461537,0.575653983353151,0.6898032833611417,0.0627321648246826,0.6215943639369492,0.539176482891722,0.0403249368446831,0.5431034482758621,0.582156862745098,0.0541817253489027,0.5444711538461539,0.5888888888888889,0.1398853145779352,0.5964912280701754,0.5976470588235294,0.2202735009594061,0.53125,0.5464039408866995,0.0642296529991806,0.5619834710743802,0.5666666666666667,0.1433720877840437,0.5576923076923077,0.1319280306354917,0.0712420337240529,0.0878338278931749,0.2733187687639275,14.8,14.8,4.48998886412873,6,16.0,18,0.4227850050276521,0.7061581992035196,0.4231069548657379,0.8085553093304224,0.4141394412878788,0.6551931034482757,0.4251943074884934,0.6555880865957999,0.3902439024390244,0.7647058823529411,0.344249487704918,0.7000438596491225,0.3797268487674884,0.6933469387755101,0.4262219186399514,0.6904870129870129,-0.1445554973988266,0.3050134289612738,0.2195087728130351,0.3346786110226051,2000.0,2000.0,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,53,3,1.3962264150943395,Post1–Post2–Pre–T2,Quadruple,Corr. → mRMR,False,No SMOTE,,Post1,Post2,,Pre,Post1_Post2_Pre_T2,T2,,
,,ExtraTrees,0.5971420790538439,0.1462654977380233,0.5423677884615385,0.5423677884615385,0.5513525564803805,0.7048687217997861,0.0768120067481044,0.6638268819778459,0.5497423538024206,0.0705807847910214,0.5431034482758621,0.5923856209150327,0.0917737365908118,0.5498798076923077,0.6510683760683761,0.2174155536631434,0.6078431372549019,0.5458823529411765,0.2832925542266807,0.484375,0.5088792688792688,0.1345822553694921,0.5391304347826087,0.638888888888889,0.1956312984628779,0.6153846153846154,0.1466852848972645,0.1378422964542427,0.0974750440399294,0.2502742294167712,14.8,14.8,4.48998886412873,6,16.0,18,0.3897352430555555,0.6906522292114448,0.4601584641477867,0.8173573767722375,0.4150893215576074,0.6608695652173913,0.4274461801339208,0.6659596154353215,0.3749470338983052,0.7800312499999998,0.2999175824175825,0.6610237834882449,0.3469387755102041,0.6875099522292993,0.5,0.7368421052631579,-0.1368149017696917,0.3176347034234988,0.2227278197896434,0.2798887440416963,2000.0,2000.0,corr_mrmr_auto_k_smote,nested_cv_outputs_all_quad_concat_batch_smote_compare/Post1_Post2_Pre_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,53,3,1.3962264150943395,Post1–Post2–Pre–T2,Quadruple,Corr. → mRMR,True,SMOTE,,Post1,Post2,,Pre,Post1_Post2_Pre_T2,T2,,
,,SVM_RBF,0.7469047619047618,0.1168582812586041,0.7238095238095238,0.7238095238095239,0.7109405591667319,0.8096604593213396,0.1387575172000073,0.7923769751127538,0.6310364145658263,0.1030118414443304,0.6194690265486725,0.6252777777777777,0.0761964283389318,0.5947619047619048,0.6493006993006993,0.130681817585186,0.6219512195121951,0.8403174603174601,0.1501946331117416,0.8095238095238095,0.7106158357771262,0.0865253528269667,0.7034482758620689,0.4102380952380952,0.2159480495181722,0.38,0.2497380226779781,0.1554482373474353,0.1972575582355856,0.2202093111204571,12.4,12.4,4.963869458396343,4,14.0,18,0.6019240970957025,0.825194007180337,0.5733121166414302,0.9067673298090057,0.4869185310257493,0.7317335996635826,0.5128595809792844,0.6782819952305246,0.4246575342465753,0.78,0.6666666666666666,0.9178082191780822,0.5378151260504201,0.8143823464182744,0.2419215795328142,0.5348837209302325,0.0252615911339064,0.3737009847025892,0.1709318205393036,0.2779312196824838,2000.0,2000.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,38,5,1.631578947368421,Pre–Post1–Post2–ADC–T2,All-five,EN → mRMR,False,No SMOTE,,Pre,Post1,,Post2,,ADC,Pre_Post1_Post2_ADC_T2,T2
